index,axis-0,axis-1,axis-2
872.0,13.0,317.0,652.0
873.0,13.0,317.0,714.0
874.0,13.0,320.0,693.0
875.0,13.0,323.0,674.0
876.0,13.0,323.0,689.0
877.0,13.0,323.0,706.0
878.0,13.0,325.0,744.0
879.0,13.0,327.0,736.0
880.0,13.0,334.0,758.0
881.0,13.0,343.0,748.0
882.0,13.0,347.0,755.0
883.0,13.0,354.0,712.0
884.0,13.0,361.0,784.0
885.0,13.0,367.0,792.0
886.0,14.0,271.0,661.0
887.0,14.0,278.0,599.0
888.0,14.0,290.0,677.0
